Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Flow Bytes/s,Flow Packets/s,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Label
192.168.10.50,80,172.16.0.1,49930,6,07/07/2017 04:06,8153854,1,5,6,30,4.415090091,0.735848349,0,0,0,0,20,100,0.122641391,0.613206957,6,6,0,0,0,0,1,1,0,0,BENIGN
192.168.10.50,80,172.16.0.1,54298,6,07/07/2017 04:08,25675,7,2,11601,26,452852.9698,350.5355404,0,0,0,0,164,40,272.6387537,77.89678676,0,5840,0,0,0,1,0,0,0,0,BENIGN
192.168.10.50,80,172.16.0.1,57754,6,07/07/2017 04:01,8103569,1,6,1375,30,173.3803957,0.863816918,1,0,0,0,20,132,0.123402417,0.740414501,0,1375,0,1,0,0,1,1,0,0,BENIGN
172.16.0.1,56860,192.168.10.50,80,6,07/07/2017 03:59,75655170,8,6,56,11607,154.1599867,0.185050143,0,0,0,0,172,132,0.105742939,0.079307204,0,4380,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,53505,192.168.10.50,80,6,07/07/2017 03:59,8668822,4,0,24,0,2.768542254,0.461423709,0,0,0,0,80,0,0.461423709,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,61942,192.168.10.50,80,6,07/07/2017 04:14,9190745,6,0,36,0,3.916983879,0.652830646,0,0,0,0,120,0,0.652830646,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
192.168.10.50,80,172.16.0.1,50576,6,07/07/2017 03:57,4125355,1,5,6,30,8.726521718,1.454420286,0,0,0,0,20,100,0.242403381,1.212016905,6,6,0,0,0,0,1,1,0,0,BENIGN
172.16.0.1,36645,192.168.10.50,80,6,07/07/2017 04:12,24055,3,6,26,11607,483600.0831,374.1425899,0,0,0,0,72,132,124.7141966,249.4283933,0,5840,0,0,0,1,0,0,0,0,DDoS
192.168.10.50,80,172.16.0.1,62991,6,07/07/2017 04:03,82444376,7,9,11613,62,141.6106297,0.194070242,0,0,0,0,152,192,0.084905731,0.109164511,0,4380,0,0,0,0,1,1,0,0,BENIGN
192.168.10.12,54094,54.199.235.3,80,6,07/07/2017 04:01,6030570,3,1,0,0,0.0,0.663287218,0,0,0,0,104,40,0.497465414,0.165821805,0,0,0,0,0,1,0,0,0,0,BENIGN
172.16.0.1,23188,192.168.10.50,80,6,07/07/2017 04:02,246111,4,0,24,0,97.51697405,16.25282901,0,0,0,0,80,0,16.25282901,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
192.168.10.5,56373,104.16.25.216,80,6,07/07/2017 04:19,73,2,0,12,0,164383.5616,27397.26027,0,0,0,0,40,0,27397.26027,0.0,6,6,0,0,0,0,1,0,0,0,BENIGN
172.16.0.1,25921,192.168.10.50,80,6,07/07/2017 04:04,5402230,4,0,24,0,4.442609811,0.740434969,0,0,0,0,80,0,0.740434969,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,56010,192.168.10.50,80,6,07/07/2017 04:00,3669977,4,0,24,0,6.53955052,1.089925087,0,0,0,0,80,0,1.089925087,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,58548,192.168.10.50,80,6,07/07/2017 04:02,2083013,5,0,30,0,14.40221448,2.400369081,0,0,0,0,100,0,2.400369081,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,64194,192.168.10.50,80,6,07/07/2017 04:04,36008,3,6,26,11607,323067.0962,249.9444568,0,0,0,0,72,132,83.31481893,166.6296379,0,5840,0,0,0,1,0,0,0,0,DDoS
192.168.10.17,22164,192.168.10.3,53,17,07/07/2017 04:43,273,2,2,70,102,630036.63,14652.01465,0,0,0,0,80,80,7326.007326,7326.007326,35,51,0,0,0,0,0,0,0,0,BENIGN
192.168.10.50,80,172.16.0.1,52294,6,07/07/2017 03:57,72582110,6,10,11607,68,160.8523092,0.220439995,0,0,0,0,132,212,0.082664998,0.137774997,0,5840,0,0,0,0,1,1,0,0,BENIGN
185.54.150.115,443,192.168.10.15,59789,6,07/07/2017 04:20,72,1,1,6,6,166666.6667,27777.77778,0,0,0,0,20,20,13888.88889,13888.88889,6,6,0,0,0,0,1,0,0,0,BENIGN
192.168.10.12,31674,192.168.10.3,53,17,07/07/2017 03:59,226,2,2,64,96,707964.6018,17699.11504,0,0,0,0,80,80,8849.557522,8849.557522,32,48,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1,42067,192.168.10.50,80,6,07/07/2017 04:15,6027853,5,0,30,0,4.976896417,0.829482736,0,0,0,0,100,0,0.829482736,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,16565,192.168.10.50,80,6,07/07/2017 03:58,7769820,4,0,24,0,3.088874646,0.514812441,0,0,0,0,80,0,0.514812441,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
192.168.10.8,9908,205.174.165.73,8080,6,07/07/2017 04:28,9015055,3,0,0,0,0.0,0.332776672,0,0,0,0,92,0,0.332776672,0.0,0,0,0,0,0,1,0,0,0,0,BENIGN
172.16.0.1,64084,192.168.10.50,80,6,07/07/2017 04:04,40413,2,6,20,11601,287555.9845,197.9561032,0,0,0,0,52,132,49.48902581,148.4670774,0,7300,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,49327,192.168.10.50,80,6,07/07/2017 04:05,82133132,8,4,56,11607,142.0011598,0.146104254,0,0,0,0,172,92,0.097402836,0.048701418,0,11595,0,0,0,0,1,0,0,0,DDoS
192.168.10.17,52257,72.21.91.29,80,6,07/07/2017 04:15,24161,1,1,0,0,0.0,82.77803071,0,0,0,0,32,32,41.38901536,41.38901536,0,0,0,0,0,0,1,1,0,0,BENIGN
192.168.10.15,58792,178.255.83.1,80,6,07/07/2017 03:56,282462,3,4,443,872,4655.493482,24.78209458,0,0,0,0,72,92,10.62089768,14.1611969,0,860,0,0,0,1,0,0,0,0,BENIGN
172.16.0.1,55604,192.168.10.50,80,6,07/07/2017 03:59,547933,3,5,26,11607,21230.69791,14.60032522,0,0,0,0,72,112,5.475121958,9.125203264,0,8675,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,25155,192.168.10.50,80,6,07/07/2017 04:04,1730197,3,5,26,11607,6723.511831,4.623750937,0,0,0,0,72,112,1.733906601,2.889844336,0,7215,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,15018,192.168.10.50,80,6,07/07/2017 03:57,1838033,3,5,26,11607,6329.048499,4.352478982,0,0,0,0,72,112,1.632179618,2.720299364,0,5840,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,52353,192.168.10.50,80,6,07/07/2017 04:08,8034813,4,0,24,0,2.987001689,0.497833615,0,0,0,0,80,0,0.497833615,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,56394,192.168.10.50,80,6,07/07/2017 04:09,92411437,8,4,56,11601,126.1423951,0.129854057,0,0,0,0,172,92,0.086569371,0.043284686,0,8760,0,0,0,0,1,0,0,0,DDoS
74.125.22.157,443,192.168.10.8,9576,6,07/07/2017 04:02,3,2,0,12,0,4000000.0,666666.6667,0,0,0,0,40,0,666666.6667,0.0,6,6,0,0,0,0,1,0,0,0,BENIGN
172.16.0.1,21023,192.168.10.50,80,6,07/07/2017 04:01,11827672,5,0,30,0,2.53642475,0.422737458,0,0,0,0,100,0,0.422737458,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,49602,192.168.10.50,80,6,07/07/2017 04:06,7327949,4,0,24,0,3.275131964,0.545855327,0,0,0,0,80,0,0.545855327,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,55035,192.168.10.50,80,6,07/07/2017 04:10,7280812,4,0,24,0,3.296335628,0.549389271,0,0,0,0,80,0,0.549389271,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
192.168.10.3,61952,192.168.10.1,53,17,07/07/2017 04:13,777,1,1,51,112,209781.2098,2574.002574,0,0,0,0,20,20,1287.001287,1287.001287,51,112,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1,18727,192.168.10.50,80,6,07/07/2017 03:59,131226,3,4,26,11607,88648.59098,53.3430875,0,0,0,0,72,92,22.86132321,30.48176428,0,11595,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,59478,192.168.10.50,80,6,07/07/2017 04:02,5875877,5,0,30,0,5.105620829,0.850936805,0,0,0,0,100,0,0.850936805,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
192.168.10.16,49854,192.168.10.3,53,17,07/07/2017 03:30,275,2,2,80,290,1345454.545,14545.45455,0,0,0,0,40,40,7272.727273,7272.727273,40,145,0,0,0,0,0,0,0,0,BENIGN
192.168.10.12,28218,192.168.10.3,53,17,07/07/2017 04:05,488,2,2,66,164,471311.4754,8196.721311,0,0,0,0,64,64,4098.360656,4098.360656,33,82,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1,50545,192.168.10.50,80,6,07/07/2017 03:57,28714,3,5,26,11601,404924.4271,278.6097374,0,0,0,0,72,112,104.4786515,174.1310859,0,8760,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,55610,192.168.10.50,80,6,07/07/2017 04:08,91349661,8,6,56,11607,127.674256,0.153257274,0,0,0,0,172,132,0.087575585,0.065681689,0,5840,0,0,0,0,1,0,0,0,DDoS
192.168.10.50,21,192.168.10.16,50098,6,07/07/2017 04:01,32,1,1,0,0,0.0,62500.0,0,0,0,0,32,32,31250.0,31250.0,0,0,0,0,0,0,1,1,0,0,BENIGN
192.168.10.5,56469,157.240.18.35,443,6,07/07/2017 04:26,679,1,1,6,6,17673.0486,2945.5081,0,0,0,0,20,20,1472.75405,1472.75405,6,6,1,0,0,0,1,0,0,0,BENIGN
172.16.0.1,26908,192.168.10.50,80,6,07/07/2017 04:05,4110617,4,0,24,0,5.838539567,0.973089928,0,0,0,0,80,0,0.973089928,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
192.168.10.16,60780,204.2.255.235,443,6,07/07/2017 03:33,116619503,22,19,1056,4828,50.45468252,0.351570697,0,0,0,0,712,616,0.188647691,0.162923006,0,1448,0,0,0,1,0,0,0,0,BENIGN
192.168.10.50,80,172.16.0.1,25810,6,07/07/2017 04:04,9448751,1,5,6,30,3.810027378,0.635004563,0,0,0,0,20,100,0.105834094,0.529170469,6,6,0,0,0,0,1,1,0,0,BENIGN
192.168.10.9,54579,192.168.10.3,53,17,07/07/2017 03:33,168,2,2,62,94,928571.4286,23809.52381,0,0,0,0,40,40,11904.7619,11904.7619,31,47,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5,62686,192.168.10.3,53,17,07/07/2017 04:14,229,2,2,60,188,1082969.432,17467.24891,0,0,0,0,64,64,8733.624454,8733.624454,30,94,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1,49832,192.168.10.50,80,6,07/07/2017 04:05,1807725,3,6,26,11601,6431.841126,4.978633365,0,0,0,0,72,132,1.659544455,3.31908891,0,5840,0,0,0,1,0,0,0,0,DDoS
192.168.10.12,34981,192.168.10.3,53,17,07/07/2017 04:03,509,2,2,66,98,322200.3929,7858.546169,0,0,0,0,40,40,3929.273084,3929.273084,33,49,0,0,0,0,0,0,0,0,BENIGN
192.168.10.14,61682,192.168.10.3,53,17,07/07/2017 04:59,184,2,2,82,338,2282608.696,21739.13043,0,0,0,0,40,64,10869.56522,10869.56522,41,169,0,0,0,0,0,0,0,0,BENIGN
192.168.10.50,80,172.16.0.1,63897,6,07/07/2017 04:05,8058241,1,7,6,42,5.956634953,0.992772492,0,0,0,0,20,140,0.124096562,0.868675931,6,6,0,0,0,0,1,1,0,0,BENIGN
192.168.10.12,32390,192.168.10.3,53,17,07/07/2017 04:07,288,2,2,64,204,930555.5556,13888.88889,0,0,0,0,80,80,6944.444444,6944.444444,32,102,0,0,0,0,0,0,0,0,BENIGN
192.168.10.15,58526,172.217.12.131,443,6,07/07/2017 03:51,117548739,15,16,1076,5122,52.72706498,0.263720396,0,0,0,0,312,332,0.127606643,0.136113753,0,1430,0,0,0,1,0,0,0,0,BENIGN
172.16.0.1,39751,192.168.10.50,80,6,07/07/2017 04:14,41387,5,0,30,0,724.8652959,120.8108826,0,0,0,0,100,0,120.8108826,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,34936,192.168.10.50,80,6,07/07/2017 04:11,1038136,3,4,26,11607,11205.66092,6.742854501,0,0,0,0,72,92,2.889794786,3.853059715,0,11595,0,0,0,1,0,0,0,0,DDoS
192.168.10.9,57951,192.168.10.3,53,17,07/07/2017 03:53,196,2,2,102,134,1204081.633,20408.16327,0,0,0,0,64,64,10204.08163,10204.08163,51,67,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1,53324,192.168.10.50,80,6,07/07/2017 03:57,292618,3,5,26,11607,39754.9023,27.33939812,0,0,0,0,72,112,10.2522743,17.08712383,0,10135,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,49798,192.168.10.50,80,6,07/07/2017 04:05,69955,3,5,26,11601,166206.8473,114.3592309,0,0,0,0,72,112,42.8847116,71.47451933,0,8760,0,0,0,1,0,0,0,0,DDoS
192.168.10.50,80,172.16.0.1,55921,6,07/07/2017 04:00,7236678,1,5,6,30,4.974658262,0.82910971,0,0,0,0,20,100,0.138184952,0.690924759,6,6,0,0,0,0,1,1,0,0,BENIGN
192.168.10.16,42160,199.244.48.55,443,6,07/07/2017 03:30,122255,22,30,1169,47921,401537.7694,425.3404769,0,0,0,0,712,968,179.9517402,245.3887367,0,2896,0,0,0,1,0,0,0,0,BENIGN
192.168.10.50,80,172.16.0.1,58118,6,07/07/2017 04:10,1387427,7,2,11607,26,8384.585279,6.486827775,0,0,0,0,164,40,5.045310492,1.441517283,0,4380,0,0,0,1,0,0,0,0,BENIGN
192.168.10.12,57720,119.205.194.17,80,6,07/07/2017 03:57,210720,1,1,6,6,56.9476082,9.491268033,0,0,0,0,20,20,4.745634017,4.745634017,6,6,0,0,0,0,1,1,0,0,BENIGN
172.16.0.1,51306,192.168.10.50,80,6,07/07/2017 03:57,845326,3,5,26,11607,13761.55471,9.463804497,0,0,0,0,72,112,3.548926686,5.91487781,0,10135,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,62598,192.168.10.50,80,6,07/07/2017 04:04,7498645,4,0,24,0,3.200578238,0.533429706,0,0,0,0,80,0,0.533429706,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,61022,192.168.10.50,80,6,07/07/2017 04:02,78504206,8,6,56,11607,148.5652883,0.178334394,0,0,0,0,172,132,0.101905368,0.076429026,0,5840,0,0,0,0,1,0,0,0,DDoS
192.168.10.50,80,172.16.0.1,53143,6,07/07/2017 03:57,70877960,5,9,11607,62,164.6350995,0.197522615,0,0,0,0,112,192,0.070543791,0.126978824,0,8675,0,0,0,0,1,1,0,0,BENIGN
172.16.0.1,64595,192.168.10.50,80,6,07/07/2017 04:04,1134622,3,5,26,11607,10252.75378,7.050806348,0,0,0,0,72,112,2.64405238,4.406753967,0,7300,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,42234,192.168.10.50,80,6,07/07/2017 04:15,11977719,4,0,24,0,2.003720408,0.333953401,0,0,0,0,80,0,0.333953401,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,24342,192.168.10.50,80,6,07/07/2017 04:03,2311946,4,0,24,0,10.3808653,1.730144216,0,0,0,0,80,0,1.730144216,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
63.251.88.56,443,192.168.10.5,55755,6,07/07/2017 03:40,3,2,0,12,0,4000000.0,666666.6667,0,0,0,0,40,0,666666.6667,0.0,6,6,0,0,0,0,1,0,0,0,BENIGN
172.16.0.1,56833,192.168.10.50,80,6,07/07/2017 03:59,73893354,8,6,56,11601,157.7543767,0.189462235,0,0,0,0,172,132,0.108264134,0.081198101,0,4380,0,0,0,0,1,0,0,0,DDoS
192.168.10.8,10090,199.233.57.19,443,6,07/07/2017 04:35,123,2,0,12,0,97560.97561,16260.1626,0,0,0,0,40,0,16260.1626,0.0,6,6,0,0,0,0,1,0,0,0,BENIGN
192.168.10.50,80,172.16.0.1,61159,6,07/07/2017 04:12,99015757,6,9,11613,62,117.9105261,0.15149104,0,0,0,0,132,192,0.060596416,0.090894624,0,10135,0,0,0,0,1,1,0,0,BENIGN
192.168.10.3,60271,192.168.10.1,53,17,07/07/2017 04:07,75149,1,1,51,128,2381.934557,26.61379393,0,0,0,0,20,32,13.30689696,13.30689696,51,128,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1,65501,192.168.10.50,80,6,07/07/2017 04:05,81491375,9,6,62,11607,143.193068,0.184068559,0,0,0,0,192,132,0.110441136,0.073627424,0,5840,0,0,0,0,1,0,0,0,DDoS
192.168.10.12,41930,192.168.10.3,53,17,07/07/2017 03:34,297,2,2,74,200,922558.9226,13468.01347,0,0,0,0,64,64,6734.006734,6734.006734,37,100,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1,64992,192.168.10.50,80,6,07/07/2017 04:06,10569848,5,0,30,0,2.838262196,0.473043699,0,0,0,0,100,0,0.473043699,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,50725,192.168.10.50,80,6,07/07/2017 03:57,40623,3,5,26,11601,286217.1676,196.9327721,0,0,0,0,72,112,73.84978953,123.0829825,0,5840,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,59157,192.168.10.50,80,6,07/07/2017 04:01,39602,3,5,26,11607,293747.7905,202.0099995,0,0,0,0,72,112,75.75374981,126.2562497,0,10135,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,63260,192.168.10.50,80,6,07/07/2017 04:03,1787918,3,6,26,11601,6503.094661,5.033787903,0,0,0,0,72,132,1.677929301,3.355858602,0,5840,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,56796,192.168.10.50,80,6,07/07/2017 03:59,82257,3,6,26,11607,141422.6145,109.4131806,0,0,0,0,72,132,36.47106021,72.94212043,0,4380,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,54665,192.168.10.50,80,6,07/07/2017 03:59,9595815,4,0,24,0,2.501090319,0.416848387,0,0,0,0,80,0,0.416848387,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,51396,192.168.10.50,80,6,07/07/2017 03:57,214075,3,6,26,11607,54340.76842,42.04134065,0,0,0,0,72,132,14.01378022,28.02756043,0,5840,0,0,0,1,0,0,0,0,DDoS
192.168.10.3,60446,192.168.10.1,53,17,07/07/2017 04:55,23505,1,1,49,177,9614.975537,85.08827909,0,0,0,0,32,32,42.54413954,42.54413954,49,177,0,0,0,0,0,0,0,0,BENIGN
192.168.10.12,25016,192.168.10.3,53,17,07/07/2017 04:03,246,2,2,68,280,1414634.146,16260.1626,0,0,0,0,80,80,8130.081301,8130.081301,34,140,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3,62488,192.168.10.1,53,17,07/07/2017 03:48,23599,1,1,45,61,4491.715751,84.74935379,0,0,0,0,20,32,42.37467689,42.37467689,45,61,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1,54501,192.168.10.50,80,6,07/07/2017 03:59,4147951,5,0,30,0,7.232486594,1.205414432,0,0,0,0,100,0,1.205414432,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
192.229.173.215,443,192.168.10.17,36912,6,07/07/2017 03:37,1,2,0,31,0,31000000.0,2000000.0,1,0,0,0,64,0,2000000.0,0.0,0,31,0,1,0,0,1,0,0,0,BENIGN
192.168.10.12,46186,192.168.10.3,53,17,07/07/2017 04:01,271,2,2,64,258,1188191.882,14760.1476,0,0,0,0,40,40,7380.073801,7380.073801,32,129,0,0,0,0,0,0,0,0,BENIGN
192.168.10.12,23125,192.168.10.3,53,17,07/07/2017 03:59,248,2,2,64,204,1080645.161,16129.03226,0,0,0,0,64,64,8064.516129,8064.516129,32,102,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1,61164,192.168.10.50,80,6,07/07/2017 04:12,47299,3,5,26,11607,245946.0031,169.1367682,0,0,0,0,72,112,63.42628808,105.7104801,0,10135,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,29909,192.168.10.50,80,6,07/07/2017 04:07,11713701,5,0,30,0,2.561103446,0.426850574,0,0,0,0,100,0,0.426850574,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
192.168.10.50,80,172.16.0.1,16327,6,07/07/2017 03:58,6149747,1,5,6,30,5.853899356,0.975649893,0,0,0,0,20,100,0.162608315,0.813041577,6,6,0,0,0,0,1,1,0,0,BENIGN
192.168.10.50,80,172.16.0.1,57859,6,07/07/2017 04:01,4107669,1,5,1375,24,340.5824569,1.460682445,1,0,0,0,20,112,0.243447074,1.217235371,0,1375,0,1,0,0,1,1,0,0,BENIGN
192.168.10.15,61022,205.174.165.73,8080,6,07/07/2017 04:52,9094149,3,0,0,0,0.0,0.329882433,0,0,0,0,92,0,0.329882433,0.0,0,0,0,0,0,1,0,0,0,0,BENIGN
172.16.0.1,30922,192.168.10.50,80,6,07/07/2017 04:08,3345978,4,0,24,0,7.172790736,1.195465123,0,0,0,0,80,0,1.195465123,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
192.168.10.50,80,172.16.0.1,54876,6,07/07/2017 04:09,2923625,1,7,6,42,16.41797426,2.736329044,0,0,0,0,20,140,0.34204113,2.394287913,6,6,0,0,0,0,1,1,0,0,BENIGN
172.16.0.1,54402,192.168.10.50,80,6,07/07/2017 03:59,8161496,4,0,24,0,2.940637354,0.490106226,0,0,0,0,80,0,0.490106226,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
192.168.10.50,80,172.16.0.1,62433,6,07/07/2017 04:12,167319,5,2,11607,26,69525.87572,41.83625291,0,0,0,0,124,40,29.88303779,11.95321512,0,11595,0,0,0,1,0,0,0,0,BENIGN
192.168.10.12,17727,192.168.10.3,53,17,07/07/2017 04:09,208,2,2,64,204,1288461.538,19230.76923,0,0,0,0,64,64,9615.384615,9615.384615,32,102,0,0,0,0,0,0,0,0,BENIGN
192.168.10.12,2677,192.168.10.3,53,17,07/07/2017 04:01,478,2,2,70,102,359832.636,8368.200837,0,0,0,0,80,80,4184.100418,4184.100418,35,51,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1,56663,192.168.10.50,80,6,07/07/2017 04:09,411384,3,5,26,11601,28263.13128,19.44655115,0,0,0,0,72,112,7.292456683,12.15409447,0,4380,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,23321,192.168.10.50,80,6,07/07/2017 04:02,8009789,5,0,30,0,3.745417014,0.624236169,0,0,0,0,100,0,0.624236169,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
192.168.10.16,42234,74.125.22.109,465,6,07/07/2017 04:15,18,2,0,37,0,2055555.556,111111.1111,1,0,0,0,64,0,111111.1111,0.0,0,37,0,1,0,0,1,0,0,0,BENIGN
172.16.0.1,59173,192.168.10.50,80,6,07/07/2017 04:12,8014814,4,0,24,0,2.994455018,0.499075836,0,0,0,0,80,0,0.499075836,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,51164,192.168.10.50,80,6,07/07/2017 04:07,6640683,4,0,24,0,3.614086081,0.60234768,0,0,0,0,80,0,0.60234768,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
183.79.215.138,443,192.168.10.25,53691,6,07/07/2017 04:21,189,1,1,0,0,0.0,10582.01058,0,0,0,0,32,32,5291.005291,5291.005291,0,0,0,0,0,0,1,1,0,0,BENIGN
192.168.10.15,58511,204.154.111.116,443,6,07/07/2017 03:51,5405225,8,8,966,6027,1293.748179,2.960098793,0,0,0,0,172,164,1.480049397,1.480049397,0,1955,0,0,0,1,0,0,0,0,BENIGN
172.16.0.1,65397,192.168.10.50,80,6,07/07/2017 04:06,6215415,4,0,24,0,3.861367262,0.64356121,0,0,0,0,80,0,0.64356121,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
192.168.10.9,61330,192.168.10.3,53,17,07/07/2017 04:31,32030,2,2,66,98,5120.199813,124.8829223,0,0,0,0,64,64,62.44146113,62.44146113,33,49,0,0,0,0,0,0,0,0,BENIGN
192.168.10.50,80,172.16.0.1,52211,6,07/07/2017 04:08,7094525,1,5,6,30,5.074335491,0.845722582,0,0,0,0,20,100,0.140953764,0.704768818,6,6,0,0,0,0,1,1,0,0,BENIGN
172.16.0.1,51084,192.168.10.50,80,6,07/07/2017 04:15,517266,3,6,26,11607,22489.39617,17.3991718,0,0,0,0,72,132,5.799723933,11.59944787,0,8760,0,0,0,1,0,0,0,0,DDoS
192.168.10.12,8104,192.168.10.3,53,17,07/07/2017 03:57,233,2,2,64,258,1381974.249,17167.38197,0,0,0,0,40,40,8583.690987,8583.690987,32,129,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1,58855,192.168.10.50,80,6,07/07/2017 04:12,6108875,5,0,30,0,4.910887848,0.818481308,0,0,0,0,100,0,0.818481308,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,16661,192.168.10.50,80,6,07/07/2017 03:58,40953,3,4,26,11601,283910.8246,170.9276488,0,0,0,0,72,92,73.25470661,97.67294215,0,8760,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,35035,192.168.10.50,80,6,07/07/2017 04:11,1211038,4,0,24,0,19.8177101,3.302951683,0,0,0,0,80,0,3.302951683,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
192.168.10.50,80,172.16.0.1,52062,6,07/07/2017 03:58,3514904,1,5,6,30,10.2421005,1.707016749,0,0,0,0,20,100,0.284502792,1.422513958,6,6,0,0,0,0,1,1,0,0,BENIGN
172.16.0.1,52824,192.168.10.50,80,6,07/07/2017 03:58,1987968,4,0,24,0,12.07262894,2.012104823,0,0,0,0,80,0,2.012104823,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,22945,192.168.10.50,80,6,07/07/2017 04:02,10166709,4,0,24,0,2.360645908,0.393440985,0,0,0,0,80,0,0.393440985,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,49312,192.168.10.50,80,6,07/07/2017 04:05,36586,3,7,26,11601,317799.1581,273.3285956,0,0,0,0,72,152,81.99857869,191.3300169,0,4380,0,0,0,1,0,0,0,0,DDoS
192.168.10.12,16440,192.168.10.3,53,17,07/07/2017 04:15,183,2,2,70,102,939890.7104,21857.9235,0,0,0,0,40,40,10928.96175,10928.96175,35,51,0,0,0,0,0,0,0,0,BENIGN
192.168.10.15,56017,192.168.10.3,53,17,07/07/2017 04:53,23847,2,2,66,202,11238.3109,167.7359836,0,0,0,0,40,64,83.86799178,83.86799178,33,101,0,0,0,0,0,0,0,0,BENIGN
192.168.10.50,80,172.16.0.1,16127,6,07/07/2017 03:58,2804917,1,5,6,30,12.83460438,2.139100729,0,0,0,0,20,100,0.356516788,1.782583941,6,6,0,0,0,0,1,1,0,0,BENIGN
192.168.10.5,56749,72.167.239.239,80,6,07/07/2017 04:41,21244,2,0,12,0,564.8653738,94.14422896,0,0,0,0,40,0,94.14422896,0.0,6,6,0,0,0,0,1,0,0,0,BENIGN
172.16.0.1,24307,192.168.10.50,80,6,07/07/2017 04:03,4190383,5,0,30,0,7.159250121,1.193208354,0,0,0,0,100,0,1.193208354,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
